,Unnamed: 0,dist_code,district,month,fuel_type_petrol,fuel_type_diesel,fuel_type_electric,fuel_type_others,vehicleClass_MotorCycle,vehicleClass_MotorCar,vehicleClass_AutoRickshaw,vehicleClass_Agriculture,vehicleClass_others,seatCapacity_1_to_3,seatCapacity_4_to_6,seatCapacity_above_6,Brand_new_vehicles,Pre-owned_vehicles,category_Non-Transport,category_Transport,Mmm,quarter,fiscal_year,_merge
128,389,20_1,Karimnagar,8/1/2019,3117.0,653.0,1.0,18.0,2967.0,361.0,174.0,62.0,225.0,3212.0,494.0,83.0,3658.0,131.0,3398.0,391.0,Aug,Q2,2019.0,both
129,437,22_1,Khammam,8/1/2019,3622.0,791.0,0.0,77.0,3463.0,362.0,343.0,77.0,245.0,3731.0,673.0,85.0,4346.0,144.0,3912.0,578.0,Aug,Q2,2019.0,both
130,485,19_4,Kumurambheem Asifabad,8/1/2019,573.0,176.0,2.0,0.0,575.0,16.0,77.0,2.0,81.0,646.0,89.0,16.0,739.0,12.0,597.0,154.0,Aug,Q2,2019.0,both
131,533,21_5,Mahabubabad,8/1/2019,1294.0,354.0,2.0,0.0,1269.0,52.0,139.0,20.0,170.0,1428.0,202.0,18.0,1616.0,34.0,1348.0,302.0,Aug,Q2,2019.0,both
132,581,14_1,Mahabubnagar,8/1/2019,3171.0,771.0,4.0,0.0,3075.0,275.0,282.0,46.0,268.0,3331.0,566.0,49.0,3842.0,104.0,3412.0,534.0,Aug,Q2,2019.0,both
133,629,19_3,Mancherial,8/1/2019,1730.0,458.0,2.0,8.0,1641.0,178.0,195.0,14.0,170.0,1759.0,373.0,66.0,2126.0,72.0,1837.0,361.0,Aug,Q2,2019.0,both
134,677,17_1,Medak,8/1/2019,1538.0,405.0,0.0,4.0,1473.0,143.0,158.0,25.0,148.0,1629.0,290.0,28.0,1839.0,108.0,1654.0,293.0,Aug,Q2,2019.0,both
135,725,15_2,Medchal_Malkajgiri,8/1/2019,19772.0,3728.0,48.0,59.0,17602.0,4008.0,0.0,16.0,1981.0,18938.0,3935.0,728.0,21898.0,1709.0,21725.0,1882.0,Aug,Q2,2019.0,both
136,774,14_3,Nagarkurnool,8/1/2019,1780.0,466.0,0.0,0.0,1744.0,94.0,102.0,108.0,198.0,2013.0,193.0,38.0,2214.0,32.0,1961.0,285.0,Aug,Q2,2019.0,both
137,822,23_1,Nalgonda,8/1/2019,3821.0,809.0,5.0,58.0,3661.0,314.0,227.0,117.0,374.0,4093.0,543.0,57.0,4530.0,163.0,4107.0,586.0,Aug,Q2,2019.0,both
138,871,19_2,Nirmal,8/1/2019,1269.0,264.0,0.0,20.0,1213.0,106.0,92.0,30.0,112.0,1328.0,199.0,24.0,1530.0,23.0,1351.0,202.0,Aug,Q2,2019.0,both
139,919,18_1,Nizamabad,8/1/2019,4110.0,712.0,0.0,40.0,3926.0,396.0,271.0,38.0,231.0,4137.0,643.0,82.0,4716.0,146.0,4378.0,484.0,Aug,Q2,2019.0,both
140,967,20_4,Peddapalli,8/1/2019,1895.0,385.0,2.0,2.0,1820.0,170.0,107.0,31.0,156.0,1957.0,271.0,56.0,2217.0,67.0,2027.0,257.0,Aug,Q2,2019.0,both
141,1015,20_3,Rajanna Sircilla,8/1/2019,1320.0,218.0,0.0,0.0,1287.0,78.0,58.0,23.0,92.0,1388.0,134.0,16.0,1500.0,38.0,1388.0,150.0,Aug,Q2,2019.0,both
142,1063,15_1,Rangareddy,8/1/2019,18269.0,3446.0,68.0,34.0,15533.0,4084.0,0.0,14.0,2186.0,16802.0,4216.0,781.0,20159.0,1658.0,19721.0,2096.0,Aug,Q2,2019.0,both
143,1111,17_2,Sangareddy,8/1/2019,4576.0,1341.0,18.0,10.0,4154.0,869.0,439.0,18.0,465.0,4505.0,1263.0,173.0,5593.0,352.0,5084.0,861.0,Aug,Q2,2019.0,both
144,1159,17_3,Siddipet,8/1/2019,2614.0,469.0,4.0,2.0,2521.0,230.0,107.0,43.0,188.0,2738.0,321.0,30.0,2956.0,133.0,2811.0,278.0,Aug,Q2,2019.0,both
145,1207,23_2,Suryapet,8/1/2019,2617.0,524.0,0.0,2.0,2525.0,196.0,110.0,93.0,219.0,2782.0,284.0,75.0,3052.0,91.0,2828.0,315.0,Aug,Q2,2019.0,both
146,1255,15_3,Vikarabad,8/1/2019,2593.0,900.0,4.0,0.0,2501.0,273.0,504.0,40.0,179.0,2680.0,774.0,43.0,3377.0,120.0,2827.0,670.0,Aug,Q2,2019.0,both
147,1303,14_4,Wanaparthy,8/1/2019,1386.0,275.0,0.0,0.0,1351.0,68.0,69.0,60.0,113.0,1499.0,147.0,15.0,1636.0,25.0,1485.0,176.0,Aug,Q2,2019.0,both
148,1351,21_2,Warangal,8/1/2019,5021.0,861.0,6.0,6.0,4775.0,530.0,229.0,58.0,302.0,5059.0,716.0,119.0,5671.0,223.0,5382.0,512.0,Aug,Q2,2019.0,both
149,1399,23_3,Yadadri Bhuvanagiri,8/1/2019,1909.0,462.0,2.0,347.0,1825.0,207.0,421.0,30.0,237.0,2044.0,650.0,26.0,2655.0,65.0,2074.0,646.0,Aug,Q2,2019.0,both
150,5,19_1,Adilabad,9/1/2019,944.0,219.0,0.0,9.0,910.0,60.0,83.0,14.0,105.0,1012.0,149.0,11.0,1157.0,15.0,993.0,179.0,Sep,Q2,2019.0,both
151,53,22_2,Bhadradri Kothagudem,9/1/2019,1772.0,496.0,0.0,2.0,1672.0,178.0,190.0,47.0,183.0,1852.0,377.0,39.0,2165.0,105.0,1903.0,367.0,Sep,Q2,2019.0,both
152,102,16_1,Hyderabad,9/1/2019,20236.0,2476.0,65.0,1636.0,17395.0,3120.0,1614.0,0.0,2284.0,19205.0,4621.0,579.0,22331.0,2082.0,20602.0,3811.0,Sep,Q2,2019.0,both
153,150,20_2,Jagtial,9/1/2019,2024.0,333.0,0.0,0.0,1939.0,121.0,68.0,138.0,91.0,2150.0,191.0,14.0,2285.0,72.0,2201.0,156.0,Sep,Q2,2019.0,both
154,198,21_3,Jangoan,9/1/2019,1117.0,257.0,0.0,0.0,1094.0,53.0,62.0,81.0,84.0,1238.0,124.0,12.0,1344.0,30.0,1234.0,140.0,Sep,Q2,2019.0,both
155,246,21_7,Jayashankar Bhupalpally,9/1/2019,1281.0,311.0,0.0,0.0,1265.0,51.0,63.0,119.0,94.0,1443.0,125.0,20.0,1522.0,70.0,1437.0,155.0,Sep,Q2,2019.0,both
156,294,14_2,Jogulamba Gadwal,9/1/2019,1343.0,189.0,0.0,0.0,1329.0,38.0,28.0,56.0,81.0,1452.0,71.0,9.0,1486.0,46.0,1431.0,101.0,Sep,Q2,2019.0,both
157,342,18_2,Kamareddy,9/1/2019,1886.0,379.0,4.0,4.0,1822.0,122.0,96.0,92.0,141.0,2011.0,218.0,44.0,2216.0,57.0,2038.0,235.0,Sep,Q2,2019.0,both
158,390,20_1,Karimnagar,9/1/2019,2088.0,632.0,0.0,26.0,1957.0,275.0,185.0,150.0,179.0,2233.0,448.0,61.0,2643.0,103.0,2389.0,357.0,Sep,Q2,2019.0,both
159,438,22_1,Khammam,9/1/2019,2926.0,706.0,4.0,63.0,2789.0,315.0,271.0,77.0,247.0,3048.0,596.0,55.0,3537.0,162.0,3198.0,501.0,Sep,Q2,2019.0,both
160,486,19_4,Kumurambheem Asifabad,9/1/2019,479.0,148.0,0.0,0.0,465.0,20.0,86.0,5.0,51.0,515.0,104.0,8.0,607.0,20.0,490.0,137.0,Sep,Q2,2019.0,both
161,534,21_5,Mahabubabad,9/1/2019,1057.0,305.0,0.0,0.0,1030.0,53.0,110.0,47.0,122.0,1166.0,171.0,25.0,1332.0,30.0,1132.0,230.0,Sep,Q2,2019.0,both
162,582,14_1,Mahabubnagar,9/1/2019,2332.0,652.0,0.0,2.0,2225.0,249.0,208.0,58.0,246.0,2458.0,475.0,53.0,2882.0,104.0,2547.0,439.0,Sep,Q2,2019.0,both
163,630,19_3,Mancherial,9/1/2019,1298.0,389.0,0.0,2.0,1244.0,102.0,154.0,27.0,162.0,1401.0,263.0,25.0,1642.0,47.0,1378.0,311.0,Sep,Q2,2019.0,both
164,678,17_1,Medak,9/1/2019,1314.0,408.0,2.0,0.0,1285.0,66.0,176.0,46.0,151.0,1466.0,242.0,16.0,1666.0,58.0,1405.0,319.0,Sep,Q2,2019.0,both
165,726,15_2,Medchal_Malkajgiri,9/1/2019,14393.0,2994.0,43.0,22.0,12625.0,3217.0,0.0,12.0,1598.0,13726.0,3163.0,561.0,15974.0,1478.0,15949.0,1503.0,Sep,Q2,2019.0,both
166,775,14_3,Nagarkurnool,9/1/2019,1246.0,483.0,0.0,2.0,1211.0,103.0,84.0,122.0,211.0,1510.0,204.0,17.0,1669.0,62.0,1451.0,280.0,Sep,Q2,2019.0,both
167,823,23_1,Nalgonda,9/1/2019,2533.0,760.0,4.0,44.0,2416.0,229.0,216.0,106.0,374.0,2826.0,456.0,59.0,3230.0,111.0,2767.0,574.0,Sep,Q2,2019.0,both
168,872,19_2,Nirmal,9/1/2019,1084.0,285.0,0.0,22.0,1038.0,100.0,87.0,65.0,101.0,1178.0,191.0,22.0,1359.0,32.0,1211.0,180.0,Sep,Q2,2019.0,both
169,920,18_1,Nizamabad,9/1/2019,3538.0,715.0,8.0,39.0,3408.0,286.0,236.0,112.0,258.0,3714.0,514.0,72.0,4188.0,112.0,3838.0,462.0,Sep,Q2,2019.0,both
170,968,20_4,Peddapalli,9/1/2019,1140.0,383.0,2.0,4.0,1082.0,129.0,79.0,95.0,144.0,1283.0,206.0,40.0,1467.0,62.0,1309.0,220.0,Sep,Q2,2019.0,both
171,1016,20_3,Rajanna Sircilla,9/1/2019,1163.0,289.0,0.0,2.0,1132.0,76.0,43.0,60.0,143.0,1312.0,123.0,19.0,1410.0,44.0,1272.0,182.0,Sep,Q2,2019.0,both
172,1064,15_1,Rangareddy,9/1/2019,14807.0,2829.0,152.0,35.0,11564.0,3600.0,0.0,12.0,2647.0,13431.0,3777.0,604.0,16297.0,1526.0,15276.0,2547.0,Sep,Q2,2019.0,both
173,1112,17_2,Sangareddy,9/1/2019,3798.0,1030.0,7.0,17.0,3419.0,676.0,331.0,44.0,382.0,3758.0,980.0,114.0,4538.0,314.0,4167.0,685.0,Sep,Q2,2019.0,both
174,1160,17_3,Siddipet,9/1/2019,2343.0,510.0,2.0,2.0,2260.0,198.0,114.0,98.0,187.0,2510.0,302.0,45.0,2704.0,153.0,2569.0,288.0,Sep,Q2,2019.0,both
175,1208,23_2,Suryapet,9/1/2019,2608.0,622.0,0.0,2.0,2531.0,181.0,129.0,130.0,261.0,2838.0,326.0,68.0,3146.0,86.0,2848.0,384.0,Sep,Q2,2019.0,both
176,1256,15_3,Vikarabad,9/1/2019,2271.0,866.0,8.0,2.0,2184.0,215.0,492.0,77.0,179.0,2381.0,718.0,48.0,3020.0,127.0,2486.0,661.0,Sep,Q2,2019.0,both
177,1304,14_4,Wanaparthy,9/1/2019,1043.0,288.0,0.0,0.0,1020.0,52.0,80.0,93.0,86.0,1190.0,133.0,8.0,1282.0,49.0,1167.0,164.0,Sep,Q2,2019.0,both
178,1352,21_2,Warangal,9/1/2019,3860.0,853.0,2.0,4.0,3651.0,388.0,262.0,122.0,296.0,4000.0,661.0,58.0,4517.0,202.0,4174.0,545.0,Sep,Q2,2019.0,both
179,1400,23_3,Yadadri Bhuvanagiri,9/1/2019,1424.0,458.0,0.0,364.0,1368.0,167.0,426.0,72.0,213.0,1612.0,607.0,27.0,2176.0,70.0,1623.0,623.0,Sep,Q2,2019.0,both
180,6,19_1,Adilabad,10/1/2019,2742.0,514.0,0.0,4.0,2632.0,214.0,129.0,38.0,247.0,2891.0,317.0,52.0,3210.0,50.0,2890.0,370.0,Oct,Q3,2019.0,both
181,54,22_2,Bhadradri Kothagudem,10/1/2019,4662.0,1041.0,2.0,2.0,4411.0,457.0,339.0,192.0,308.0,4835.0,798.0,74.0,5508.0,199.0,5072.0,635.0,Oct,Q3,2019.0,both
182,103,16_1,Hyderabad,10/1/2019,39689.0,4059.0,77.0,1652.0,35420.0,6560.0,1622.0,2.0,1873.0,36694.0,7918.0,861.0,42073.0,3404.0,42074.0,3403.0,Oct,Q3,2019.0,both
183,151,20_2,Jagtial,10/1/2019,4152.0,834.0,0.0,0.0,3982.0,282.0,123.0,358.0,241.0,4549.0,392.0,45.0,4829.0,157.0,4638.0,348.0,Oct,Q3,2019.0,both
184,199,21_3,Jangoan,10/1/2019,2197.0,529.0,4.0,0.0,2135.0,118.0,84.0,207.0,186.0,2486.0,217.0,27.0,2681.0,49.0,2472.0,258.0,Oct,Q3,2019.0,both
185,247,21_7,Jayashankar Bhupalpally,10/1/2019,2153.0,578.0,0.0,0.0,2082.0,117.0,74.0,290.0,168.0,2509.0,208.0,12.0,2693.0,38.0,2494.0,237.0,Oct,Q3,2019.0,both
186,295,14_2,Jogulamba Gadwal,10/1/2019,2692.0,308.0,0.0,0.0,2660.0,69.0,56.0,97.0,118.0,2849.0,141.0,10.0,2935.0,65.0,2837.0,163.0,Oct,Q3,2019.0,both
187,343,18_2,Kamareddy,10/1/2019,3800.0,689.0,0.0,12.0,3643.0,274.0,120.0,197.0,267.0,4029.0,408.0,64.0,4413.0,88.0,4134.0,367.0,Oct,Q3,2019.0,both
188,391,20_1,Karimnagar,10/1/2019,5555.0,1086.0,2.0,37.0,5186.0,666.0,235.0,277.0,316.0,5689.0,896.0,95.0,6442.0,238.0,6148.0,532.0,Oct,Q3,2019.0,both
189,439,22_1,Khammam,10/1/2019,6419.0,1186.0,2.0,83.0,6157.0,530.0,356.0,247.0,400.0,6720.0,888.0,80.0,7463.0,227.0,6948.0,742.0,Oct,Q3,2019.0,both
190,487,19_4,Kumurambheem Asifabad,10/1/2019,1260.0,421.0,0.0,0.0,1248.0,44.0,176.0,20.0,193.0,1437.0,226.0,18.0,1659.0,22.0,1314.0,367.0,Oct,Q3,2019.0,both
191,535,21_5,Mahabubabad,10/1/2019,2456.0,580.0,0.0,4.0,2415.0,99.0,151.0,100.0,275.0,2738.0,280.0,22.0,2992.0,48.0,2618.0,422.0,Oct,Q3,2019.0,both
192,583,14_1,Mahabubnagar,10/1/2019,6878.0,1349.0,14.0,2.0,6638.0,477.0,341.0,242.0,545.0,7289.0,867.0,87.0,8079.0,164.0,7377.0,866.0,Oct,Q3,2019.0,both
193,631,19_3,Mancherial,10/1/2019,3050.0,813.0,11.0,1.0,2939.0,264.0,288.0,73.0,311.0,3247.0,574.0,54.0,3752.0,123.0,3283.0,592.0,Oct,Q3,2019.0,both
194,679,17_1,Medak,10/1/2019,2365.0,909.0,0.0,0.0,2230.0,291.0,214.0,162.0,377.0,2717.0,528.0,29.0,3191.0,83.0,2685.0,589.0,Oct,Q3,2019.0,both
195,727,15_2,Medchal_Malkajgiri,10/1/2019,32104.0,5270.0,94.0,43.0,27869.0,7205.0,0.0,28.0,2409.0,29579.0,6946.0,978.0,35033.0,2478.0,35218.0,2293.0,Oct,Q3,2019.0,both
196,776,14_3,Nagarkurnool,10/1/2019,3096.0,793.0,0.0,0.0,2997.0,217.0,89.0,283.0,303.0,3526.0,334.0,29.0,3825.0,64.0,3522.0,367.0,Oct,Q3,2019.0,both
197,824,23_1,Nalgonda,10/1/2019,7788.0,1564.0,0.0,31.0,7493.0,578.0,256.0,520.0,536.0,8453.0,859.0,71.0,9186.0,197.0,8609.0,774.0,Oct,Q3,2019.0,both
198,873,19_2,Nirmal,10/1/2019,2666.0,665.0,0.0,21.0,2541.0,239.0,136.0,208.0,228.0,2942.0,386.0,24.0,3269.0,83.0,3012.0,340.0,Oct,Q3,2019.0,both
199,921,18_1,Nizamabad,10/1/2019,8201.0,1686.0,0.0,50.0,7714.0,947.0,353.0,484.0,439.0,8548.0,1264.0,125.0,9777.0,160.0,9189.0,748.0,Oct,Q3,2019.0,both
200,969,20_4,Peddapalli,10/1/2019,3327.0,697.0,0.0,6.0,3150.0,292.0,141.0,201.0,246.0,3509.0,469.0,52.0,3916.0,114.0,3649.0,381.0,Oct,Q3,2019.0,both
201,1017,20_3,Rajanna Sircilla,10/1/2019,2723.0,534.0,0.0,0.0,2653.0,119.0,70.0,167.0,248.0,3023.0,223.0,11.0,3207.0,50.0,2942.0,315.0,Oct,Q3,2019.0,both
202,1065,15_1,Rangareddy,10/1/2019,31646.0,4665.0,120.0,29.0,25527.0,7617.0,0.0,44.0,3272.0,28023.0,7496.0,935.0,33786.0,2674.0,33305.0,3155.0,Oct,Q3,2019.0,both
203,1113,17_2,Sangareddy,10/1/2019,7927.0,1855.0,12.0,24.0,7033.0,1546.0,430.0,100.0,709.0,7626.0,1977.0,211.0,9305.0,513.0,8718.0,1100.0,Oct,Q3,2019.0,both
204,1161,17_3,Siddipet,10/1/2019,4206.0,974.0,0.0,4.0,4013.0,430.0,101.0,296.0,344.0,4557.0,564.0,63.0,5051.0,133.0,4753.0,431.0,Oct,Q3,2019.0,both
205,1209,23_2,Suryapet,10/1/2019,5354.0,1218.0,0.0,1.0,5178.0,337.0,151.0,418.0,489.0,5983.0,505.0,85.0,6438.0,135.0,5943.0,630.0,Oct,Q3,2019.0,both
206,1257,15_3,Vikarabad,10/1/2019,4776.0,1643.0,8.0,0.0,4513.0,547.0,820.0,190.0,357.0,4966.0,1383.0,78.0,6235.0,192.0,5271.0,1156.0,Oct,Q3,2019.0,both
207,1305,14_4,Wanaparthy,10/1/2019,3059.0,493.0,0.0,2.0,3002.0,128.0,107.0,156.0,161.0,3289.0,249.0,16.0,3482.0,72.0,3297.0,257.0,Oct,Q3,2019.0,both
208,1353,21_2,Warangal,10/1/2019,9025.0,1586.0,6.0,6.0,8524.0,940.0,297.0,345.0,517.0,9255.0,1237.0,131.0,10333.0,290.0,9831.0,792.0,Oct,Q3,2019.0,both
209,1401,23_3,Yadadri Bhuvanagiri,10/1/2019,3056.0,969.0,0.0,166.0,2922.0,343.0,284.0,244.0,398.0,3519.0,632.0,40.0,4100.0,91.0,3535.0,656.0,Oct,Q3,2019.0,both
210,7,19_1,Adilabad,11/1/2019,1817.0,394.0,0.0,6.0,1773.0,98.0,99.0,19.0,228.0,2006.0,194.0,17.0,2176.0,41.0,1900.0,317.0,Nov,Q3,2019.0,both
211,55,22_2,Bhadradri Kothagudem,11/1/2019,2438.0,753.0,0.0,2.0,2296.0,281.0,260.0,96.0,260.0,2618.0,513.0,62.0,3077.0,116.0,2684.0,509.0,Nov,Q3,2019.0,both
212,104,16_1,Hyderabad,11/1/2019,26996.0,3008.0,58.0,1547.0,24431.0,4271.0,1509.0,4.0,1394.0,25359.0,5632.0,616.0,28828.0,2781.0,28769.0,2840.0,Nov,Q3,2019.0,both
213,152,20_2,Jagtial,11/1/2019,2815.0,487.0,0.0,0.0,2732.0,154.0,92.0,156.0,168.0,3033.0,247.0,22.0,3217.0,85.0,3050.0,252.0,Nov,Q3,2019.0,both
214,200,21_3,Jangoan,11/1/2019,1832.0,437.0,0.0,8.0,1803.0,54.0,75.0,168.0,177.0,2118.0,145.0,14.0,2207.0,70.0,2036.0,241.0,Nov,Q3,2019.0,both
215,248,21_7,Jayashankar Bhupalpally,11/1/2019,1858.0,479.0,0.0,0.0,1816.0,111.0,64.0,199.0,147.0,2116.0,185.0,36.0,2274.0,63.0,2134.0,203.0,Nov,Q3,2019.0,both
216,296,14_2,Jogulamba Gadwal,11/1/2019,2284.0,259.0,0.0,0.0,2262.0,55.0,36.0,53.0,137.0,2442.0,99.0,2.0,2477.0,66.0,2372.0,171.0,Nov,Q3,2019.0,both
217,344,18_2,Kamareddy,11/1/2019,3554.0,418.0,4.0,5.0,3492.0,103.0,104.0,79.0,203.0,3737.0,211.0,33.0,3914.0,67.0,3680.0,301.0,Nov,Q3,2019.0,both
218,392,20_1,Karimnagar,11/1/2019,3058.0,789.0,5.0,27.0,2842.0,391.0,180.0,150.0,316.0,3277.0,547.0,55.0,3717.0,162.0,3393.0,486.0,Nov,Q3,2019.0,both
219,440,22_1,Khammam,11/1/2019,3905.0,938.0,0.0,75.0,3727.0,380.0,288.0,143.0,380.0,4194.0,663.0,61.0,4796.0,122.0,4262.0,656.0,Nov,Q3,2019.0,both
220,488,19_4,Kumurambheem Asifabad,11/1/2019,977.0,244.0,6.0,0.0,964.0,30.0,97.0,11.0,125.0,1087.0,139.0,1.0,1207.0,20.0,1007.0,220.0,Nov,Q3,2019.0,both
221,536,21_5,Mahabubabad,11/1/2019,1744.0,486.0,0.0,6.0,1712.0,50.0,119.0,83.0,272.0,2036.0,181.0,19.0,2200.0,36.0,1855.0,381.0,Nov,Q3,2019.0,both
222,584,14_1,Mahabubnagar,11/1/2019,4140.0,959.0,2.0,1.0,4021.0,284.0,251.0,153.0,393.0,4466.0,579.0,57.0,4951.0,151.0,4473.0,629.0,Nov,Q3,2019.0,both
223,632,19_3,Mancherial,11/1/2019,2564.0,539.0,9.0,4.0,2471.0,197.0,157.0,35.0,256.0,2735.0,348.0,33.0,3001.0,115.0,2711.0,405.0,Nov,Q3,2019.0,both
224,680,17_1,Medak,11/1/2019,2474.0,687.0,0.0,0.0,2405.0,135.0,225.0,123.0,273.0,2766.0,356.0,39.0,3069.0,92.0,2669.0,492.0,Nov,Q3,2019.0,both
225,728,15_2,Medchal_Malkajgiri,11/1/2019,22203.0,3672.0,113.0,57.0,19717.0,4404.0,0.0,22.0,1902.0,21137.0,4271.0,629.0,24079.0,1966.0,24213.0,1832.0,Nov,Q3,2019.0,both
226,777,14_3,Nagarkurnool,11/1/2019,2168.0,551.0,0.0,0.0,2119.0,123.0,110.0,130.0,237.0,2459.0,252.0,8.0,2643.0,76.0,2376.0,343.0,Nov,Q3,2019.0,both
227,825,23_1,Nalgonda,11/1/2019,3792.0,1090.0,2.0,119.0,3616.0,371.0,281.0,265.0,470.0,4267.0,665.0,71.0,4865.0,138.0,4271.0,732.0,Nov,Q3,2019.0,both
228,874,19_2,Nirmal,11/1/2019,2261.0,559.0,1.0,22.0,2179.0,167.0,112.0,133.0,252.0,2526.0,299.0,18.0,2798.0,45.0,2491.0,352.0,Nov,Q3,2019.0,both
229,922,18_1,Nizamabad,11/1/2019,5737.0,908.0,6.0,38.0,5536.0,396.0,239.0,196.0,322.0,6030.0,604.0,55.0,6554.0,135.0,6153.0,536.0,Nov,Q3,2019.0,both
230,970,20_4,Peddapalli,11/1/2019,2174.0,518.0,0.0,6.0,2048.0,224.0,94.0,138.0,194.0,2327.0,339.0,32.0,2618.0,80.0,2422.0,276.0,Nov,Q3,2019.0,both
231,1018,20_3,Rajanna Sircilla,11/1/2019,1533.0,389.0,0.0,0.0,1489.0,95.0,54.0,106.0,178.0,1754.0,151.0,17.0,1873.0,49.0,1693.0,229.0,Nov,Q3,2019.0,both
232,1066,15_1,Rangareddy,11/1/2019,21086.0,3326.0,167.0,30.0,16032.0,4808.0,0.0,20.0,3749.0,19267.0,4669.0,657.0,22620.0,1989.0,20943.0,3666.0,Nov,Q3,2019.0,both
233,1114,17_2,Sangareddy,11/1/2019,5537.0,1372.0,15.0,51.0,5064.0,816.0,453.0,175.0,467.0,5593.0,1284.0,94.0,6573.0,402.0,6091.0,884.0,Nov,Q3,2019.0,both
234,1162,17_3,Siddipet,11/1/2019,3381.0,855.0,2.0,0.0,3265.0,236.0,97.0,292.0,348.0,3854.0,349.0,35.0,4118.0,120.0,3806.0,432.0,Nov,Q3,2019.0,both
235,1210,23_2,Suryapet,11/1/2019,3227.0,818.0,0.0,2.0,3126.0,231.0,136.0,233.0,321.0,3570.0,379.0,98.0,3935.0,112.0,3597.0,450.0,Nov,Q3,2019.0,both
236,1258,15_3,Vikarabad,11/1/2019,3470.0,1429.0,2.0,0.0,3339.0,316.0,903.0,112.0,231.0,3635.0,1227.0,39.0,4769.0,132.0,3784.0,1117.0,Nov,Q3,2019.0,both
237,1306,14_4,Wanaparthy,11/1/2019,1744.0,329.0,2.0,0.0,1720.0,59.0,92.0,94.0,110.0,1908.0,161.0,6.0,2039.0,36.0,1883.0,192.0,Nov,Q3,2019.0,both
238,1354,21_2,Warangal,11/1/2019,5728.0,1426.0,5.0,2.0,5443.0,630.0,267.0,258.0,563.0,6149.0,881.0,131.0,6891.0,270.0,6351.0,810.0,Nov,Q3,2019.0,both
239,1402,23_3,Yadadri Bhuvanagiri,11/1/2019,2625.0,805.0,0.0,161.0,2555.0,188.0,271.0,190.0,387.0,3064.0,503.0,24.0,3472.0,119.0,2951.0,640.0,Nov,Q3,2019.0,both
240,8,19_1,Adilabad,12/1/2019,1129.0,293.0,0.0,4.0,1054.0,162.0,93.0,8.0,109.0,1164.0,246.0,16.0,1404.0,22.0,1228.0,198.0,Dec,Q3,2019.0,both
241,56,22_2,Bhadradri Kothagudem,12/1/2019,2295.0,925.0,0.0,4.0,2100.0,398.0,200.0,245.0,281.0,2558.0,581.0,85.0,3114.0,110.0,2761.0,463.0,Dec,Q3,2019.0,both
242,105,16_1,Hyderabad,12/1/2019,20837.0,3441.0,106.0,1443.0,17201.0,5768.0,1375.0,0.0,1483.0,18055.0,6949.0,817.0,23297.0,2530.0,23049.0,2778.0,Dec,Q3,2019.0,both
243,153,20_2,Jagtial,12/1/2019,2326.0,557.0,0.0,4.0,2201.0,212.0,80.0,215.0,179.0,2563.0,304.0,20.0,2799.0,88.0,2634.0,253.0,Dec,Q3,2019.0,both
244,201,21_3,Jangoan,12/1/2019,1411.0,466.0,0.0,4.0,1371.0,91.0,79.0,178.0,162.0,1679.0,186.0,14.0,1824.0,57.0,1646.0,235.0,Dec,Q3,2019.0,both
245,249,21_7,Jayashankar Bhupalpally,12/1/2019,1107.0,448.0,0.0,0.0,1041.0,125.0,84.0,167.0,138.0,1318.0,213.0,24.0,1507.0,48.0,1337.0,218.0,Dec,Q3,2019.0,both
246,297,14_2,Jogulamba Gadwal,12/1/2019,1347.0,321.0,0.0,0.0,1321.0,95.0,37.0,80.0,135.0,1516.0,134.0,18.0,1616.0,52.0,1500.0,168.0,Dec,Q3,2019.0,both
247,345,18_2,Kamareddy,12/1/2019,2638.0,578.0,4.0,6.0,2518.0,225.0,104.0,167.0,212.0,2834.0,338.0,54.0,3123.0,103.0,2924.0,302.0,Dec,Q3,2019.0,both
248,393,20_1,Karimnagar,12/1/2019,2686.0,794.0,22.0,35.0,2376.0,597.0,149.0,166.0,249.0,2712.0,719.0,106.0,3389.0,148.0,3145.0,392.0,Dec,Q3,2019.0,both
249,441,22_1,Khammam,12/1/2019,3226.0,1162.0,0.0,56.0,2886.0,628.0,222.0,284.0,422.0,3529.0,823.0,90.0,4256.0,188.0,3812.0,632.0,Dec,Q3,2019.0,both
250,489,19_4,Kumurambheem Asifabad,12/1/2019,752.0,220.0,0.0,0.0,729.0,46.0,82.0,2.0,113.0,826.0,122.0,24.0,952.0,20.0,779.0,193.0,Dec,Q3,2019.0,both
251,537,21_5,Mahabubabad,12/1/2019,1442.0,443.0,2.0,4.0,1374.0,140.0,116.0,45.0,216.0,1596.0,275.0,20.0,1835.0,56.0,1563.0,328.0,Dec,Q3,2019.0,both
252,585,14_1,Mahabubnagar,12/1/2019,3490.0,1224.0,4.0,0.0,3305.0,450.0,266.0,262.0,435.0,3922.0,725.0,67.0,4575.0,143.0,4033.0,685.0,Dec,Q3,2019.0,both
253,633,19_3,Mancherial,12/1/2019,1622.0,487.0,7.0,4.0,1466.0,258.0,117.0,39.0,240.0,1701.0,373.0,44.0,2047.0,73.0,1771.0,349.0,Dec,Q3,2019.0,both
254,681,17_1,Medak,12/1/2019,2128.0,715.0,0.0,0.0,2035.0,208.0,173.0,216.0,211.0,2440.0,375.0,26.0,2734.0,109.0,2467.0,376.0,Dec,Q3,2019.0,both
